step,x_center,y_center,width,height,area,label,time
0,39.0,47.5,62,19,939.0,Blue,0.04029059410095215
0,40.0,68.5,58,19,903.0,Green,0.04029059410095215
0,35.0,90.0,56,20,941.5,Red,0.04029059410095215
0,84.0,74.5,152,71,5632.0,Black,0.04029059410095215
0,138.5,15.5,43,31,654.5,Black,0.04029059410095215
0,20.0,13.5,40,27,528.5,Black,0.04029059410095215
1,39.0,47.5,62,19,939.0,Blue,0.034096717834472656
1,40.0,68.5,58,19,903.0,Green,0.034096717834472656
1,35.0,90.0,56,20,941.5,Red,0.034096717834472656
1,84.0,74.5,152,71,5632.0,Black,0.034096717834472656
1,138.5,15.5,43,31,654.5,Black,0.034096717834472656
1,20.0,13.5,40,27,528.5,Black,0.034096717834472656
2,39.0,47.5,62,19,947.5,Blue,0.034445762634277344
2,40.5,68.0,61,18,885.5,Green,0.034445762634277344
2,34.5,90.5,55,21,958.0,Red,0.034445762634277344
2,84.0,74.5,152,71,5678.5,Black,0.034445762634277344
2,140.0,15.0,40,30,600.0,Black,0.034445762634277344
2,19.0,13.5,38,27,530.5,Black,0.034445762634277344
3,39.0,47.5,62,19,947.5,Blue,0.042783260345458984
3,40.5,68.0,61,18,885.5,Green,0.042783260345458984
3,34.5,90.5,55,21,958.0,Red,0.042783260345458984
3,84.0,74.5,152,71,5678.5,Black,0.042783260345458984
3,140.0,15.0,40,30,600.0,Black,0.042783260345458984
3,19.0,13.5,38,27,530.5,Black,0.042783260345458984
4,39.0,47.5,62,19,974.5,Blue,0.04762864112854004
4,40.5,68.5,57,19,751.0,Green,0.04762864112854004
4,34.5,90.0,55,20,954.0,Red,0.04762864112854004
4,84.0,74.5,152,71,5636.0,Black,0.04762864112854004
4,140.5,15.0,39,30,616.5,Black,0.04762864112854004
4,20.0,13.5,40,27,529.5,Black,0.04762864112854004
5,39.0,47.5,62,19,974.5,Blue,0.037563323974609375
5,40.5,68.5,57,19,751.0,Green,0.037563323974609375
5,34.5,90.0,55,20,954.0,Red,0.037563323974609375
5,84.0,74.5,152,71,5636.0,Black,0.037563323974609375
5,140.5,15.0,39,30,616.5,Black,0.037563323974609375
5,20.0,13.5,40,27,529.5,Black,0.037563323974609375
6,39.0,47.5,62,19,936.5,Blue,0.03483080863952637
6,40.5,68.5,59,19,880.0,Green,0.03483080863952637
6,34.5,90.0,55,20,953.0,Red,0.03483080863952637
6,84.5,74.5,151,71,5860.5,Black,0.03483080863952637
6,139.0,15.5,42,31,611.5,Black,0.03483080863952637
6,18.5,14.0,37,28,542.0,Black,0.03483080863952637
7,39.0,47.5,62,19,936.5,Blue,0.03357291221618652
7,40.5,68.5,59,19,880.0,Green,0.03357291221618652
7,34.5,90.0,55,20,953.0,Red,0.03357291221618652
7,84.5,74.5,151,71,5860.5,Black,0.03357291221618652
7,139.0,15.5,42,31,611.5,Black,0.03357291221618652
7,18.5,14.0,37,28,542.0,Black,0.03357291221618652
8,39.0,47.5,62,19,959.0,Blue,0.03490853309631348
8,40.0,68.5,58,19,718.5,Green,0.03490853309631348
8,35.0,90.5,56,21,967.5,Red,0.03490853309631348
8,84.0,75.0,152,70,5428.5,Black,0.03490853309631348
8,138.5,15.0,43,30,600.0,Black,0.03490853309631348
8,20.0,13.5,40,27,542.5,Black,0.03490853309631348
9,39.0,47.5,62,19,959.0,Blue,0.04055929183959961
9,40.0,68.5,58,19,718.5,Green,0.04055929183959961
9,35.0,90.5,56,21,967.5,Red,0.04055929183959961
9,84.0,75.0,152,70,5428.5,Black,0.04055929183959961
9,138.5,15.0,43,30,600.0,Black,0.04055929183959961
9,20.0,13.5,40,27,542.5,Black,0.04055929183959961
10,39.0,47.5,62,19,959.5,Blue,0.03494119644165039
10,40.0,68.0,60,18,802.0,Green,0.03494119644165039
10,35.0,90.5,56,21,977.5,Red,0.03494119644165039
10,84.0,74.5,152,71,5706.0,Black,0.03494119644165039
10,139.5,15.5,41,31,603.5,Black,0.03494119644165039
10,20.5,13.5,41,27,542.0,Black,0.03494119644165039
11,39.0,47.5,62,19,959.5,Blue,0.03860211372375488
11,40.0,68.0,60,18,802.0,Green,0.03860211372375488
11,35.0,90.5,56,21,977.5,Red,0.03860211372375488
11,84.0,74.5,152,71,5706.0,Black,0.03860211372375488
11,139.5,15.5,41,31,603.5,Black,0.03860211372375488
11,20.5,13.5,41,27,542.0,Black,0.03860211372375488
12,39.0,47.5,62,19,948.5,Blue,0.03572249412536621
12,41.5,68.0,57,18,769.0,Green,0.03572249412536621
12,34.5,90.5,55,21,956.0,Red,0.03572249412536621
12,84.0,75.0,152,70,5622.0,Black,0.03572249412536621
12,140.0,15.5,40,31,604.0,Black,0.03572249412536621
12,18.5,14.0,37,28,525.5,Black,0.03572249412536621
13,39.0,47.5,62,19,948.5,Blue,0.03667140007019043
13,41.5,68.0,57,18,769.0,Green,0.03667140007019043
13,34.5,90.5,55,21,956.0,Red,0.03667140007019043
13,84.0,75.0,152,70,5622.0,Black,0.03667140007019043
13,140.0,15.5,40,31,604.0,Black,0.03667140007019043
13,18.5,14.0,37,28,525.5,Black,0.03667140007019043
14,39.0,47.5,62,19,952.5,Blue,0.03543233871459961
14,40.0,68.5,60,19,934.5,Green,0.03543233871459961
14,34.5,90.0,55,20,952.0,Red,0.03543233871459961
14,84.0,75.0,152,70,5645.0,Black,0.03543233871459961
14,138.5,15.5,43,31,650.5,Black,0.03543233871459961
14,19.0,14.0,38,28,542.5,Black,0.03543233871459961
15,39.0,47.5,62,19,952.5,Blue,0.03681302070617676
15,40.0,68.5,60,19,934.5,Green,0.03681302070617676
15,34.5,90.0,55,20,952.0,Red,0.03681302070617676
15,84.0,75.0,152,70,5645.0,Black,0.03681302070617676
15,138.5,15.5,43,31,650.5,Black,0.03681302070617676
15,19.0,14.0,38,28,542.5,Black,0.03681302070617676
16,39.0,47.5,62,19,955.5,Blue,0.037949562072753906
16,40.0,68.5,58,19,865.0,Green,0.037949562072753906
16,34.5,90.0,55,20,955.0,Red,0.037949562072753906
16,84.0,75.0,152,70,5809.0,Black,0.037949562072753906
16,140.0,15.0,40,30,572.0,Black,0.037949562072753906
16,20.5,14.0,41,28,541.0,Black,0.037949562072753906
17,39.0,47.5,62,19,955.5,Blue,0.03534817695617676
17,40.0,68.5,58,19,865.0,Green,0.03534817695617676
17,34.5,90.0,55,20,955.0,Red,0.03534817695617676
17,84.0,75.0,152,70,5809.0,Black,0.03534817695617676
17,140.0,15.0,40,30,572.0,Black,0.03534817695617676
17,20.5,14.0,41,28,541.0,Black,0.03534817695617676
18,39.0,47.5,62,19,959.5,Blue,0.03513479232788086
18,41.0,68.0,60,18,655.5,Green,0.03513479232788086
18,34.5,90.0,55,20,941.0,Red,0.03513479232788086
18,84.0,75.0,152,70,5412.5,Black,0.03513479232788086
18,142.5,15.5,35,31,593.0,Black,0.03513479232788086
18,17.5,14.0,35,28,531.0,Black,0.03513479232788086
19,39.0,47.5,62,19,959.5,Blue,0.0384674072265625
19,41.0,68.0,60,18,655.5,Green,0.0384674072265625
19,34.5,90.0,55,20,941.0,Red,0.0384674072265625
19,84.0,75.0,152,70,5412.5,Black,0.0384674072265625
19,142.5,15.5,35,31,593.0,Black,0.0384674072265625
19,17.5,14.0,35,28,531.0,Black,0.0384674072265625
20,39.0,47.5,62,19,934.5,Blue,0.03729128837585449
20,40.0,68.5,60,19,861.5,Green,0.03729128837585449
20,35.0,90.0,56,20,945.5,Red,0.03729128837585449
20,84.5,74.5,151,71,5559.5,Black,0.03729128837585449
20,139.5,15.5,41,31,619.0,Black,0.03729128837585449
20,19.0,14.0,38,28,560.5,Black,0.03729128837585449
21,39.0,47.5,62,19,934.5,Blue,0.035344839096069336
21,40.0,68.5,60,19,861.5,Green,0.035344839096069336
21,35.0,90.0,56,20,945.5,Red,0.035344839096069336
21,84.5,74.5,151,71,5559.5,Black,0.035344839096069336
21,139.5,15.5,41,31,619.0,Black,0.035344839096069336
21,19.0,14.0,38,28,560.5,Black,0.035344839096069336
22,39.0,47.5,62,19,963.5,Blue,0.03763604164123535
22,40.5,68.5,59,19,728.5,Green,0.03763604164123535
22,34.5,90.5,55,21,966.5,Red,0.03763604164123535
22,84.0,74.5,152,71,5480.5,Black,0.03763604164123535
22,140.0,15.5,40,31,599.5,Black,0.03763604164123535
22,21.0,14.0,42,28,535.5,Black,0.03763604164123535
23,39.0,47.5,62,19,963.5,Blue,0.03668212890625
23,40.5,68.5,59,19,728.5,Green,0.03668212890625
23,34.5,90.5,55,21,966.5,Red,0.03668212890625
23,84.0,74.5,152,71,5480.5,Black,0.03668212890625
23,140.0,15.5,40,31,599.5,Black,0.03668212890625
23,21.0,14.0,42,28,535.5,Black,0.03668212890625
24,39.0,47.5,62,19,940.0,Blue,0.03692483901977539
24,40.5,68.5,59,19,709.0,Green,0.03692483901977539
24,34.5,90.0,55,20,945.0,Red,0.03692483901977539
24,84.0,74.5,152,71,5477.0,Black,0.03692483901977539
24,139.5,15.5,41,31,590.5,Black,0.03692483901977539
24,20.0,13.5,40,27,529.5,Black,0.03692483901977539
25,39.0,47.5,62,19,940.0,Blue,0.037506103515625
25,40.5,68.5,59,19,709.0,Green,0.037506103515625
25,34.5,90.0,55,20,945.0,Red,0.037506103515625
25,84.0,74.5,152,71,5477.0,Black,0.037506103515625
25,139.5,15.5,41,31,590.5,Black,0.037506103515625
25,20.0,13.5,40,27,529.5,Black,0.037506103515625
26,39.0,47.5,62,19,969.0,Blue,0.03875112533569336
26,40.5,68.5,59,19,823.0,Green,0.03875112533569336
26,34.5,90.5,55,21,954.5,Red,0.03875112533569336
26,84.0,75.0,152,70,5517.5,Black,0.03875112533569336
26,139.5,15.0,41,30,600.5,Black,0.03875112533569336
26,19.5,13.5,39,27,531.0,Black,0.03875112533569336
27,39.0,47.5,62,19,969.0,Blue,0.04123663902282715
27,40.5,68.5,59,19,823.0,Green,0.04123663902282715
27,34.5,90.5,55,21,954.5,Red,0.04123663902282715
27,84.0,75.0,152,70,5517.5,Black,0.04123663902282715
27,139.5,15.0,41,30,600.5,Black,0.04123663902282715
27,19.5,13.5,39,27,531.0,Black,0.04123663902282715
28,144.5,110.0,31,20,169.0,Blue,0.03584647178649902
28,39.0,47.5,62,19,959.5,Blue,0.03584647178649902
28,42.0,68.5,58,19,689.5,Green,0.03584647178649902
28,35.0,90.0,56,20,940.5,Red,0.03584647178649902
28,84.5,74.5,151,71,5438.0,Black,0.03584647178649902
28,140.5,15.5,39,31,572.5,Black,0.03584647178649902
28,19.0,13.5,38,27,529.0,Black,0.03584647178649902
29,144.5,110.0,31,20,169.0,Blue,0.03671407699584961
29,39.0,47.5,62,19,959.5,Blue,0.03671407699584961
29,42.0,68.5,58,19,689.5,Green,0.03671407699584961
29,35.0,90.0,56,20,940.5,Red,0.03671407699584961
29,84.5,74.5,151,71,5438.0,Black,0.03671407699584961
29,140.5,15.5,39,31,572.5,Black,0.03671407699584961
29,19.0,13.5,38,27,529.0,Black,0.03671407699584961
30,39.0,47.5,62,19,960.5,Blue,0.03579211235046387
30,40.5,68.5,59,19,788.5,Green,0.03579211235046387
30,34.5,90.0,55,20,945.0,Red,0.03579211235046387
30,84.0,75.0,152,70,5712.0,Black,0.03579211235046387
30,140.0,15.0,40,30,565.5,Black,0.03579211235046387
30,19.0,13.5,38,27,516.5,Black,0.03579211235046387
31,39.0,47.5,62,19,960.5,Blue,0.035928964614868164
31,40.5,68.5,59,19,788.5,Green,0.035928964614868164
31,34.5,90.0,55,20,945.0,Red,0.035928964614868164
31,84.0,75.0,152,70,5712.0,Black,0.035928964614868164
31,140.0,15.0,40,30,565.5,Black,0.035928964614868164
31,19.0,13.5,38,27,516.5,Black,0.035928964614868164
32,147.0,109.5,26,21,146.0,Blue,0.031374216079711914
32,39.0,47.5,62,19,970.5,Blue,0.031374216079711914
32,40.5,68.5,57,19,482.0,Green,0.031374216079711914
32,34.5,90.0,55,20,955.0,Red,0.031374216079711914
32,84.5,75.0,151,70,5460.0,Black,0.031374216079711914
32,139.5,15.5,41,31,584.5,Black,0.031374216079711914
32,20.0,13.5,40,27,524.5,Black,0.031374216079711914
33,147.0,109.5,26,21,146.0,Blue,0.03703188896179199
33,39.0,47.5,62,19,970.5,Blue,0.03703188896179199
33,40.5,68.5,57,19,482.0,Green,0.03703188896179199
33,34.5,90.0,55,20,955.0,Red,0.03703188896179199
33,84.5,75.0,151,70,5460.0,Black,0.03703188896179199
33,139.5,15.5,41,31,584.5,Black,0.03703188896179199
33,20.0,13.5,40,27,524.5,Black,0.03703188896179199
34,39.0,47.5,62,19,945.0,Blue,0.0376887321472168
34,40.5,68.5,59,19,715.5,Green,0.0376887321472168
34,35.0,90.0,56,20,959.5,Red,0.0376887321472168
34,84.0,75.0,152,70,5573.5,Black,0.0376887321472168
34,140.5,15.5,39,31,590.0,Black,0.0376887321472168
34,20.0,14.0,40,28,533.0,Black,0.0376887321472168
35,39.0,47.5,62,19,945.0,Blue,0.03610563278198242
35,40.5,68.5,59,19,715.5,Green,0.03610563278198242
35,35.0,90.0,56,20,959.5,Red,0.03610563278198242
35,84.0,75.0,152,70,5573.5,Black,0.03610563278198242
35,140.5,15.5,39,31,590.0,Black,0.03610563278198242
35,20.0,14.0,40,28,533.0,Black,0.03610563278198242
36,148.5,56.5,23,9,111.0,Blue,0.03582882881164551
36,35.0,50.0,70,24,924.5,Blue,0.03582882881164551
36,117.0,5.0,86,10,634.0,Blue,0.03582882881164551
36,12.0,5.5,24,11,168.0,Blue,0.03582882881164551
36,41.5,70.0,57,14,511.0,Green,0.03582882881164551
36,48.5,5.0,41,10,227.0,Green,0.03582882881164551
36,34.5,90.5,55,21,981.0,Red,0.03582882881164551
36,84.5,86.5,151,47,3681.5,Black,0.03582882881164551
36,131.0,45.0,58,10,275.5,Black,0.03582882881164551
36,149.0,21.0,22,18,225.5,Black,0.03582882881164551
36,11.0,19.5,22,15,158.0,Black,0.03582882881164551
37,148.5,56.5,23,9,111.0,Blue,0.0391085147857666
37,35.0,50.0,70,24,924.5,Blue,0.0391085147857666
37,117.0,5.0,86,10,634.0,Blue,0.0391085147857666
37,12.0,5.5,24,11,168.0,Blue,0.0391085147857666
37,41.5,70.0,57,14,511.0,Green,0.0391085147857666
37,48.5,5.0,41,10,227.0,Green,0.0391085147857666
37,34.5,90.5,55,21,981.0,Red,0.0391085147857666
37,84.5,86.5,151,47,3681.5,Black,0.0391085147857666
37,131.0,45.0,58,10,275.5,Black,0.0391085147857666
37,149.0,21.0,22,18,225.5,Black,0.0391085147857666
37,11.0,19.5,22,15,158.0,Black,0.0391085147857666
38,144.0,110.5,32,19,273.5,Blue,0.03683733940124512
38,39.0,47.5,62,19,976.0,Blue,0.03683733940124512
38,41.0,67.5,58,17,624.5,Green,0.03683733940124512
38,34.5,90.0,55,20,952.0,Red,0.03683733940124512
38,84.0,75.0,152,70,5365.0,Black,0.03683733940124512
38,139.5,15.0,41,30,574.0,Black,0.03683733940124512
38,18.5,13.5,37,27,519.0,Black,0.03683733940124512
39,144.0,110.5,32,19,273.5,Blue,0.036238908767700195
39,39.0,47.5,62,19,976.0,Blue,0.036238908767700195
39,41.0,67.5,58,17,624.5,Green,0.036238908767700195
39,34.5,90.0,55,20,952.0,Red,0.036238908767700195
39,84.0,75.0,152,70,5365.0,Black,0.036238908767700195
39,139.5,15.0,41,30,574.0,Black,0.036238908767700195
39,18.5,13.5,37,27,519.0,Black,0.036238908767700195
40,39.0,47.5,62,19,964.5,Blue,0.03600025177001953
40,42.0,68.5,56,19,581.0,Green,0.03600025177001953
40,35.0,90.0,56,20,951.5,Red,0.03600025177001953
40,84.5,75.0,151,70,5378.5,Black,0.03600025177001953
40,141.0,15.0,38,30,548.0,Black,0.03600025177001953
40,19.5,14.0,39,28,533.5,Black,0.03600025177001953
41,39.0,47.5,62,19,964.5,Blue,0.04333925247192383
41,42.0,68.5,56,19,581.0,Green,0.04333925247192383
41,35.0,90.0,56,20,951.5,Red,0.04333925247192383
41,84.5,75.0,151,70,5378.5,Black,0.04333925247192383
41,141.0,15.0,38,30,548.0,Black,0.04333925247192383
41,19.5,14.0,39,28,533.5,Black,0.04333925247192383
42,39.0,47.5,62,19,940.5,Blue,0.04331159591674805
42,41.0,68.5,58,19,747.0,Green,0.04331159591674805
42,34.5,90.0,55,20,956.0,Red,0.04331159591674805
42,84.0,75.0,152,70,5605.5,Black,0.04331159591674805
42,140.0,15.0,40,30,575.0,Black,0.04331159591674805
42,20.0,14.0,40,28,529.5,Black,0.04331159591674805
43,39.0,47.5,62,19,940.5,Blue,0.03830146789550781
43,41.0,68.5,58,19,747.0,Green,0.03830146789550781
43,34.5,90.0,55,20,956.0,Red,0.03830146789550781
43,84.0,75.0,152,70,5605.5,Black,0.03830146789550781
43,140.0,15.0,40,30,575.0,Black,0.03830146789550781
43,20.0,14.0,40,28,529.5,Black,0.03830146789550781
44,39.0,47.5,62,19,961.5,Blue,0.049803972244262695
44,43.0,68.5,54,19,625.5,Green,0.049803972244262695
44,34.5,90.5,55,21,959.0,Red,0.049803972244262695
44,84.0,75.0,152,70,5335.0,Black,0.049803972244262695
44,140.5,15.0,39,30,564.0,Black,0.049803972244262695
44,18.0,14.0,36,28,524.0,Black,0.049803972244262695
45,39.0,47.5,62,19,961.5,Blue,0.03559088706970215
45,43.0,68.5,54,19,625.5,Green,0.03559088706970215
45,34.5,90.5,55,21,959.0,Red,0.03559088706970215
45,84.0,75.0,152,70,5335.0,Black,0.03559088706970215
45,140.5,15.0,39,30,564.0,Black,0.03559088706970215
45,18.0,14.0,36,28,524.0,Black,0.03559088706970215
46,71.5,107.5,87,9,328.0,Blue,0.03680157661437988
46,143.5,110.0,33,20,213.0,Blue,0.03680157661437988
46,39.0,47.5,62,19,962.5,Blue,0.03680157661437988
46,41.0,68.5,58,19,596.0,Green,0.03680157661437988
46,35.0,91.5,56,23,946.0,Red,0.03680157661437988
46,84.0,70.5,152,61,5208.5,Black,0.03680157661437988
46,139.5,15.5,41,31,585.5,Black,0.03680157661437988
46,20.0,14.0,40,28,528.0,Black,0.03680157661437988
47,71.5,107.5,87,9,328.0,Blue,0.03602933883666992
47,143.5,110.0,33,20,213.0,Blue,0.03602933883666992
47,39.0,47.5,62,19,962.5,Blue,0.03602933883666992
47,41.0,68.5,58,19,596.0,Green,0.03602933883666992
47,35.0,91.5,56,23,946.0,Red,0.03602933883666992
47,84.0,70.5,152,61,5208.5,Black,0.03602933883666992
47,139.5,15.5,41,31,585.5,Black,0.03602933883666992
47,20.0,14.0,40,28,528.0,Black,0.03602933883666992
48,39.0,47.5,62,19,935.5,Blue,0.035430192947387695
48,43.0,68.5,54,19,771.5,Green,0.035430192947387695
48,34.5,90.0,55,20,945.0,Red,0.035430192947387695
48,84.0,75.0,152,70,5591.0,Black,0.035430192947387695
48,139.0,15.0,42,30,596.0,Black,0.035430192947387695
48,19.5,14.0,39,28,529.0,Black,0.035430192947387695
49,39.0,47.5,62,19,935.5,Blue,0.03949403762817383
49,43.0,68.5,54,19,771.5,Green,0.03949403762817383
49,34.5,90.0,55,20,945.0,Red,0.03949403762817383
49,84.0,75.0,152,70,5591.0,Black,0.03949403762817383
49,139.0,15.0,42,30,596.0,Black,0.03949403762817383
49,19.5,14.0,39,28,529.0,Black,0.03949403762817383
50,39.0,47.5,62,19,974.5,Blue,0.04432320594787598
50,41.5,68.5,57,19,682.5,Green,0.04432320594787598
50,34.5,90.0,55,20,951.0,Red,0.04432320594787598
50,84.5,75.0,151,70,5377.0,Black,0.04432320594787598
50,141.0,15.0,38,30,584.5,Black,0.04432320594787598
50,18.5,13.5,37,27,525.0,Black,0.04432320594787598
51,39.0,47.5,62,19,974.5,Blue,0.037148475646972656
51,41.5,68.5,57,19,682.5,Green,0.037148475646972656
51,34.5,90.0,55,20,951.0,Red,0.037148475646972656
51,84.5,75.0,151,70,5377.0,Black,0.037148475646972656
51,141.0,15.0,38,30,584.5,Black,0.037148475646972656
51,18.5,13.5,37,27,525.0,Black,0.037148475646972656
52,39.0,47.5,62,19,937.0,Blue,0.041311025619506836
52,40.5,68.5,61,19,897.0,Green,0.041311025619506836
52,34.5,90.5,55,21,969.5,Red,0.041311025619506836
52,84.0,74.5,152,71,5638.5,Black,0.041311025619506836
52,139.0,15.5,42,31,627.5,Black,0.041311025619506836
52,18.5,13.5,37,27,535.5,Black,0.041311025619506836
53,39.0,47.5,62,19,937.0,Blue,0.03775668144226074
53,40.5,68.5,61,19,897.0,Green,0.03775668144226074
53,34.5,90.5,55,21,969.5,Red,0.03775668144226074
53,84.0,74.5,152,71,5638.5,Black,0.03775668144226074
53,139.0,15.5,42,31,627.5,Black,0.03775668144226074
53,18.5,13.5,37,27,535.5,Black,0.03775668144226074
54,39.0,47.5,62,19,939.5,Blue,0.0422208309173584
54,40.0,68.5,60,19,786.0,Green,0.0422208309173584
54,35.0,90.5,56,21,962.5,Red,0.0422208309173584
54,84.0,74.5,152,71,5689.5,Black,0.0422208309173584
54,141.5,15.5,37,31,615.5,Black,0.0422208309173584
54,19.5,14.0,39,28,539.0,Black,0.0422208309173584
55,39.0,47.5,62,19,939.5,Blue,0.03448081016540527
55,40.0,68.5,60,19,786.0,Green,0.03448081016540527
55,35.0,90.5,56,21,962.5,Red,0.03448081016540527
55,84.0,74.5,152,71,5689.5,Black,0.03448081016540527
55,141.5,15.5,37,31,615.5,Black,0.03448081016540527
55,19.5,14.0,39,28,539.0,Black,0.03448081016540527
56,39.0,47.5,62,19,958.0,Blue,0.04059481620788574
56,43.0,68.5,54,19,650.5,Green,0.04059481620788574
56,35.0,90.0,56,20,953.5,Red,0.04059481620788574
56,84.0,75.0,152,70,5350.0,Black,0.04059481620788574
56,140.0,15.0,40,30,569.0,Black,0.04059481620788574
56,18.5,13.5,37,27,531.0,Black,0.04059481620788574
57,39.0,47.5,62,19,958.0,Blue,0.03902173042297363
57,43.0,68.5,54,19,650.5,Green,0.03902173042297363
57,35.0,90.0,56,20,953.5,Red,0.03902173042297363
57,84.0,75.0,152,70,5350.0,Black,0.03902173042297363
57,140.0,15.0,40,30,569.0,Black,0.03902173042297363
57,18.5,13.5,37,27,531.0,Black,0.03902173042297363
58,39.0,47.5,62,19,968.0,Blue,0.04583549499511719
58,41.5,68.5,59,19,861.0,Green,0.04583549499511719
58,35.0,90.0,56,20,959.5,Red,0.04583549499511719
58,84.0,74.5,152,71,5651.5,Black,0.04583549499511719
58,140.5,15.5,39,31,585.5,Black,0.04583549499511719
58,18.5,14.0,37,28,529.0,Black,0.04583549499511719
59,39.0,47.5,62,19,968.0,Blue,0.035129547119140625
59,41.5,68.5,59,19,861.0,Green,0.035129547119140625
59,35.0,90.0,56,20,959.5,Red,0.035129547119140625
59,84.0,74.5,152,71,5651.5,Black,0.035129547119140625
59,140.5,15.5,39,31,585.5,Black,0.035129547119140625
59,18.5,14.0,37,28,529.0,Black,0.035129547119140625
60,39.0,47.5,62,19,934.0,Blue,0.03714132308959961
60,41.0,68.5,58,19,750.0,Green,0.03714132308959961
60,34.5,90.0,55,20,938.0,Red,0.03714132308959961
60,84.0,75.0,152,70,5672.5,Black,0.03714132308959961
60,141.0,15.5,38,31,594.0,Black,0.03714132308959961
60,19.5,14.0,39,28,546.5,Black,0.03714132308959961
61,39.0,47.5,62,19,934.0,Blue,0.03976583480834961
61,41.0,68.5,58,19,750.0,Green,0.03976583480834961
61,34.5,90.0,55,20,938.0,Red,0.03976583480834961
61,84.0,75.0,152,70,5672.5,Black,0.03976583480834961
61,141.0,15.5,38,31,594.0,Black,0.03976583480834961
61,19.5,14.0,39,28,546.5,Black,0.03976583480834961
62,39.0,47.5,62,19,952.0,Blue,0.039086103439331055
62,40.5,68.5,59,19,901.0,Green,0.039086103439331055
62,34.5,90.0,55,20,940.5,Red,0.039086103439331055
62,84.0,75.0,152,70,5650.0,Black,0.039086103439331055
62,141.0,15.0,38,30,603.5,Black,0.039086103439331055
62,19.0,14.0,38,28,535.5,Black,0.039086103439331055
63,39.0,47.5,62,19,952.0,Blue,0.04735302925109863
63,40.5,68.5,59,19,901.0,Green,0.04735302925109863
63,34.5,90.0,55,20,940.5,Red,0.04735302925109863
63,84.0,75.0,152,70,5650.0,Black,0.04735302925109863
63,141.0,15.0,38,30,603.5,Black,0.04735302925109863
63,19.0,14.0,38,28,535.5,Black,0.04735302925109863
64,39.0,47.5,62,19,913.5,Blue,0.04312276840209961
64,40.0,68.5,60,19,890.0,Green,0.04312276840209961
64,35.0,90.0,56,20,956.0,Red,0.04312276840209961
64,84.0,74.5,152,71,5653.5,Black,0.04312276840209961
64,139.5,15.0,41,30,593.5,Black,0.04312276840209961
64,19.0,14.0,38,28,531.5,Black,0.04312276840209961
65,39.0,47.5,62,19,913.5,Blue,0.04417157173156738
65,40.0,68.5,60,19,890.0,Green,0.04417157173156738
65,35.0,90.0,56,20,956.0,Red,0.04417157173156738
65,84.0,74.5,152,71,5653.5,Black,0.04417157173156738
65,139.5,15.0,41,30,593.5,Black,0.04417157173156738
65,19.0,14.0,38,28,531.5,Black,0.04417157173156738
66,149.5,115.5,21,9,104.5,Blue,0.039886474609375
66,39.0,47.5,62,19,958.5,Blue,0.039886474609375
66,42.0,68.0,58,18,657.0,Green,0.039886474609375
66,34.5,90.0,55,20,948.0,Red,0.039886474609375
66,84.0,75.0,152,70,5334.0,Black,0.039886474609375
66,140.0,15.5,40,31,595.0,Black,0.039886474609375
66,18.0,14.0,36,28,520.5,Black,0.039886474609375
67,149.5,115.5,21,9,104.5,Blue,0.037603139877319336
67,39.0,47.5,62,19,958.5,Blue,0.037603139877319336
67,42.0,68.0,58,18,657.0,Green,0.037603139877319336
67,34.5,90.0,55,20,948.0,Red,0.037603139877319336
67,84.0,75.0,152,70,5334.0,Black,0.037603139877319336
67,140.0,15.5,40,31,595.0,Black,0.037603139877319336
67,18.0,14.0,36,28,520.5,Black,0.037603139877319336
68,39.0,47.5,62,19,943.5,Blue,0.035932064056396484
68,40.5,68.5,59,19,779.0,Green,0.035932064056396484
68,35.0,90.0,56,20,967.5,Red,0.035932064056396484
